"EID","label","type","X","Y","status"
26013,"Mittelberg Mountain","Mountain",-123.833333,50.533333,"ADOPTED"
26014,"Mitten Lake","Lake",-128.083333,55.583333,"ADOPTED"
26015,"Mitten Lake","Lake",-116.566667,50.966667,"ADOPTED"
26016,"Mitzi Island","Island",-120.15,50,"ADOPTED"
26017,"Miworth","Community",-122.933333,53.95,"ADOPTED"
26018,"Mixal Lake","Lake",-124.033333,49.65,"ADOPTED"
26019,"Mixala Glacier","Glacier",-124.05,50.95,"ADOPTED"
26020,"Mizzen Mountain","Mountain",-125.216667,52.766667,"ADOPTED"
26021,"Mount Mizzen","Mount",-125.216667,52.766667,"RESCINDED"
26022,"Mizzenmast Peak","Peak",-117.308333,50.988889,"ADOPTED"
26023,"Moakwa Creek","Creek",-126.05,50.116667,"ADOPTED"
26024,"Moan Creek","Creek",-126.833333,55.15,"ADOPTED"
26025,"Moat Lake","Lake",-125.383333,49.683333,"ADOPTED"
26026,"Moat Lake","Lake",-122.55,50.2,"ADOPTED"
26027,"Moat Pass","Pass",-118.333333,52.733333,"ADOPTED"
26028,"Moat Peak","Peak",-122.55,50.2,"ADOPTED"
26029,"Mobbs Creek","Creek",-117.266667,50.5,"ADOPTED"
26030,"Moberly","Railway Point",-117.016667,51.383333,"ADOPTED"
26031,"Moberly Creek","Creek",-117.033333,51.383333,"ADOPTED"
26032,"Moberly Creek","Creek",-117.916667,49.35,"ADOPTED"
26033,"Moberly Lake","Community",-121.733333,55.833333,"ADOPTED"
26034,"Moberly Lake","Lake",-121.75,55.833333,"ADOPTED"
26035,"Moberly Lake Park","Provincial Park",-121.7,55.8,"ADOPTED"
26036,"Moberly Marsh","Marsh",-117.05,51.4,"ADOPTED"
26037,"Moberly Pass","Pass",-117.966667,51.616667,"ADOPTED"
26038,"Moberly Peak","Peak",-116.95,51.383333,"ADOPTED"
26039,"Moberly River","River",-120.933333,56.2,"ADOPTED"
26040,"Mobley Ridge","Ridge",-119.833333,52.2,"ADOPTED"
26041,"Mount Mobley","Mount",-119.216667,51.083333,"ADOPTED"
26042,"Mount Mobley","Mount",-119.8,52.283333,"ADOPTED"
26043,"Moby Dick Glacier","Glacier",-117.4125,50.952778,"ADOPTED"
26044,"Moby Dick Mountain","Mountain",-117.405556,50.960833,"ADOPTED"
26045,"Moccasin Creek","Creek",-125.816667,56.25,"ADOPTED"
26046,"Mocino Point","Point",-127.833333,50.3,"ADOPTED"
26047,"Modeets Islands","Islands",-132.466667,53.6,"ADOPTED"
26048,"Modeste Lake","Lake",-123.316667,55.233333,"ADOPTED"
26049,"Mount Modeste","Mount",-124.1,48.633333,"ADOPTED"
26050,"Mount Moe","Mount",-122.783333,50.183333,"ADOPTED"
26051,"Moffat","Railway Point",-122.45,52.545833,"ADOPTED"
26052,"Moffat Creek","Creek",-127.4,50.7,"ADOPTED"
26053,"Moffat Creek","Creek",-121.416667,52.333333,"ADOPTED"
26054,"Moffat Creek","Creek",-119.366667,50.45,"ADOPTED"
26055,"Moffat Lake","Lake",-122.383333,52.666667,"ADOPTED"
26056,"Moffat Lakes","Lakes",-121.05,52.133333,"ADOPTED"
26057,"Moffatt Creek","Creek",-123.2,54.933333,"ADOPTED"
26058,"Moffatt Hill","Hill",-128.5,59.95,"ADOPTED"
26059,"Moffatt Islands","Islands",-130.733333,54.45,"ADOPTED"
26060,"Moffatt Lake","Lake",-128.066667,59.8,"ADOPTED"
26061,"Mogul Creek","Creek",-122.2,55.983333,"ADOPTED"
26062,"Moh Creek","Creek",-125.033333,50.516667,"ADOPTED"
26063,"Moh Creek","Creek",-125.633333,49.866667,"ADOPTED"
26064,"Moha","Locality",-122.169444,50.872222,"ADOPTED"
26065,"Mohammed Creek","Creek",-127.433333,56.383333,"ADOPTED"
26066,"Mohawk Creek","Creek",-117.233333,49.283333,"RESCINDED"
26067,"Mohawk Creek","Creek",-117.598611,50.779167,"ADOPTED"
26068,"Mohawk Mountain","Mountain",-129.45,55.433333,"ADOPTED"
26069,"Mohican Creek","Creek",-117.3,50.7,"ADOPTED"
26070,"Mohican Mountain","Mountain",-117.266667,50.716667,"ADOPTED"
26071,"Mohr Creek","Creek",-118.7,49.833333,"ADOPTED"
26072,"Mohun Creek","Creek",-125.366667,50.1,"REINSTATED"
26073,"Mohun Lake","Lake",-125.5,50.108333,"ADOPTED"
26074,"Mohun River","River",-125.366667,50.1,"RESCINDED"
26075,"Mohun Shoal","Shoal",-128.5,52.25,"ADOPTED"
26076,"Moilliet Creek","Creek",-119.733333,51.7,"ADOPTED"
26077,"Moir Creek","Creek",-124.375,51.983333,"ADOPTED"
26078,"Moir Reservoir","Reservoir",-120.016667,50.316667,"ADOPTED"
26079,"Moira Lake","Lake",-120.2,51.8,"ADOPTED"
26080,"Mokasis Mountain","Mountain",-120.4,54.266667,"ADOPTED"
26081,"Moketas Island","Island",-127.216667,50.083333,"ADOPTED"
26082,"Moketas Point","Point",-127.233333,50.066667,"ADOPTED"
26083,"Mokian Lake","Lake",-121.2,51.2,"ADOPTED"
26084,"Mokst Lake","Lake",-127.783333,52.366667,"ADOPTED"
26085,"Mokus Creek","Creek",-122.05,54.183333,"ADOPTED"
26086,"Mole Lake","Lake",-123.316667,54.333333,"ADOPTED"
26087,"Molen Creek","Creek",-119.933333,52.35,"ADOPTED"
26088,"Molesworth Point","Point",-125.8,50.516667,"ADOPTED"
26089,"Moller Creek","Creek",-133.616667,58.7,"RESCINDED"
26090,"Mollet Creek","Creek",-124.866667,49.3,"ADOPTED"
26091,"Mollice Lake","Lake",-125.716667,53.966667,"ADOPTED"
26092,"Mollice Lake Park","Provincial Park",-125.716667,53.983333,"RESCINDED"
26093,"Mollie Creek","Creek",-118.15,49.166667,"ADOPTED"
26094,"Mollie Lake","Lake",-123.35,54.25,"ADOPTED"
26095,"Mollimarn Lake","Lake",-120.466667,51.155556,"ADOPTED"
26096,"Mollison Creek","Creek",-116.433333,51.133333,"ADOPTED"
26097,"Mollison Point","Point",-129.483333,53.283333,"ADOPTED"
26098,"Mount Mollison","Mount",-116.4,51.133333,"ADOPTED"
26099,"Molly Creek","Creek",-118.333333,49.666667,"ADOPTED"
26100,"Molly Creek","Creek",-126.016667,52.266667,"ADOPTED"
26101,"Molly Hogan Point","Point",-121.869444,49.533333,"ADOPTED"
26102,"Molly Lake","Lake",-125.966667,52.266667,"ADOPTED"
26103,"Molly Point","Point",-129.133333,53.116667,"ADOPTED"
26104,"Moloch Creek","Creek",-117.85,51.35,"ADOPTED"
26105,"Mount Moloch","Mount",-117.933333,51.333333,"ADOPTED"
26106,"Molson Bay","Bay",-118.416667,52.166667,"ADOPTED"
26107,"Molson Creek","Creek",-118.416667,52.166667,"ADOPTED"
26108,"Mount Molson","Mount",-118.25,52.166667,"ADOPTED"
26109,"Molybdenite Creek","Creek",-120.883333,52.216667,"ADOPTED"
26110,"Molybdenite Creek","Creek",-121.883333,50.516667,"ADOPTED"
26111,"Molybdenum Creek","Creek",-128.75,54.55,"ADOPTED"
26112,"Momich Lake","Lake",-119.35,51.316667,"ADOPTED"
26113,"Momich Lakes Park","Provincial Park",-119.35,51.325,"ADOPTED"
26114,"Momich River","River",-119.416667,51.333333,"ADOPTED"
26115,"The Monach","Mountain",-122.666667,55.866667,"ADOPTED"
26116,"Monarch Creek","Creek",-116.433333,51.416667,"ADOPTED"
26117,"Monarch Head","Head",-123.1,48.766667,"ADOPTED"
26118,"Monarch Icefield","Icefield",-126.033333,51.95,"ADOPTED"
26119,"Monarch Mountain","Mountain",-133.616667,59.533333,"ADOPTED"
26120,"Monarch Mountain","Mountain",-125.883333,51.9,"ADOPTED"
26121,"Monarch Ramparts","Cliffs",-115.855556,51.075,"ADOPTED"
26122,"The Monarch","Mountain",-115.85,51.05,"ADOPTED"
26123,"Monas Island","Island",-125.883333,49.183333,"ADOPTED"
26124,"Monashee Creek","Creek",-118.55,50.233333,"ADOPTED"
26125,"Monashee Mountain","Mountain",-118.45,50.133333,"ADOPTED"
26126,"Monashee Mountains","Mountains",-119,51,"ADOPTED"
26127,"Monashee Park","Provincial Park",-118.25,50.516667,"ADOPTED"
26128,"Monashee Pass","Pass",-118.516667,50.1,"ADOPTED"
26129,"Monashee Pass Creek","Creek",-118.533333,50.183333,"ADOPTED"
26130,"Monck Park","Provincial Park",-120.533333,50.166667,"ADOPTED"
26131,"Monckton Creek","Creek",-126.8,50.033333,"ADOPTED"
26132,"Monckton Inlet","Inlet",-129.633333,53.316667,"ADOPTED"
26133,"Monckton Mountain","Mountain",-128.35,59.666667,"RESCINDED"
26134,"Monckton Point","Point",-129.65,53.316667,"ADOPTED"
26135,"Mount Monckton","Mount",-128.369444,59.663889,"ADOPTED"
26136,"Monday Anchorage","Anchorage",-126.65,50.733333,"ADOPTED"
26137,"Monday Rocks","Rocks",-127.883333,50.483333,"ADOPTED"
26138,"Moneses Lake","Lake",-127.733333,50.15,"ADOPTED"
26139,"Money Maker Reef","Reef",-123.456944,48.843611,"ADOPTED"
26140,"Money Makers Rock","Rock",-123.498333,48.856667,"ADOPTED"
26141,"Money Point","Point",-129.166667,53.383333,"ADOPTED"
26142,"Mongol Glacier","Glacier",-126.25,52.05,"ADOPTED"
26143,"Mongol Mountain","Mountain",-126.283333,52.05,"ADOPTED"
26144,"Monias","Railway Point",-121.244444,56.055556,"REINSTATED"
26145,"Monias Lake","Lake",-121.233333,56.05,"ADOPTED"
26146,"Mount Monica","Mount",-116.683333,50.433333,"ADOPTED"
26147,"Monitor Creek","Creek",-117.366667,50.133333,"ADOPTED"
26148,"Monitor Lake","Lake",-129.983333,56.1,"ADOPTED"
26149,"Monk Bay","Bay",-128.866667,52.666667,"ADOPTED"
26150,"Monk Creek","Creek",-116.933333,49.016667,"ADOPTED"
26151,"Monk Lake","Lake",-123.25,54.933333,"ADOPTED"
26152,"Mount Monk","Mount",-124.85,50.25,"ADOPTED"
26153,"Monkey Creek","Creek",-127.8,50.45,"ADOPTED"
26154,"Mount Monkley","Mount",-129.65,54.883333,"ADOPTED"
26155,"Monkman Creek","Creek",-121.166667,54.716667,"ADOPTED"
26156,"Monkman Falls","Waterfall",-121.155556,54.634722,"ADOPTED"
26157,"Monkman Glacier","Glacier",-121.366667,54.566667,"ADOPTED"
26158,"Monkman Lake","Lake",-121.2,54.616667,"ADOPTED"
26159,"Monkman Park","Provincial Park",-121.183333,54.6,"ADOPTED"
26160,"Monkman Pass","Pass",-121.25,54.55,"ADOPTED"
26161,"Monks Bay","Bay",-125.233333,54.7,"ADOPTED"
26162,"Monks Islet","Islet",-126.016667,49.233333,"ADOPTED"
26163,"Monkton Creek","Creek",-121.4,53.066667,"ADOPTED"
26164,"Monmouth Creek","Creek",-123.172222,49.708333,"ADOPTED"
26165,"Monmouth Glacier","Glacier",-123.816667,51.016667,"ADOPTED"
26166,"Monmouth Mountain","Mountain",-123.783333,50.983333,"ADOPTED"
26167,"Monocephala Peak","Peak",-125.35,52.75,"ADOPTED"
26168,"Mount Monro","Mount",-115.333333,50.716667,"ADOPTED"
26169,"Monroe Creek","Creek",-120.25,53.35,"ADOPTED"
26170,"Monroe Creek","Creek",-115.85,49.383333,"ADOPTED"
26171,"Monroe Lake","Lake",-115.866667,49.366667,"ADOPTED"
26172,"Mount Monroe","Mount",-120.183333,53.4,"ADOPTED"
26173,"Mons","Railway Point",-122.95,50.133333,"ADOPTED"
26174,"Mons Creek","Creek",-117.083333,51.85,"ADOPTED"
26175,"Mons Creek","Creek",-122.933333,51.733333,"ADOPTED"
26176,"Mons Icefield","Icefield",-117,51.866667,"ADOPTED"
26177,"Mons Lake","Lake",-122.983333,51.7,"ADOPTED"
26178,"Mons Peak","Peak",-117.033333,51.866667,"ADOPTED"
26179,"Monsoon Creek","Creek",-131.084722,56.688056,"ADOPTED"
26180,"Monsoon Lake","Lake",-131.1,56.673611,"ADOPTED"
26181,"Monster Peak","Peak",-126.3,52.35,"ADOPTED"
26182,"Parc national du Mont-Revelstoke","Parc national",-118.066667,51.1,"ADOPTED"
26183,"Montagu Channel","Channel",-123.266667,49.533333,"ADOPTED"
26184,"Montagu Point","Point",-126.2,50.633333,"ADOPTED"
26185,"Montague Creek","Creek",-126.2,50.333333,"ADOPTED"
26186,"Montague Harbour","Harbour",-123.4,48.883333,"ADOPTED"
26187,"Montague Harbour","Landing",-123.383333,48.883333,"ADOPTED"
26188,"Montague Harbour Marine Park","Provincial Marine Park",-123.4,48.9,"ADOPTED"
26189,"Montague Harbour Park","Provincial Park",-123.4,48.9,"RESCINDED"
26190,"Montana Creek","Creek",-120.629167,51.4125,"ADOPTED"
26191,"Montana Creek","Creek",-129.916667,55.85,"ADOPTED"
26192,"Montana Creek","Creek",-118.15,50.933333,"ADOPTED"
26193,"Montana Lake","Lake",-120.65,51.433333,"ADOPTED"
26194,"Montana Lake","Lake",-118.166667,50.95,"RESCINDED"
26195,"Montana Slough","Slough",-118.183333,50.95,"RESCINDED"
26196,"Montanna Creek","Creek",-119.683333,51.633333,"ADOPTED"
26197,"Monte Creek","Creek",-119.95,50.65,"ADOPTED"
26198,"Monte Creek","Community",-119.95,50.65,"ADOPTED"
26199,"Monte Creek Park","Provincial Park",-119.95,50.645833,"ADOPTED"
26200,"Monte Cristo Mountain","Mountain",-117.8,49.083333,"ADOPTED"
26201,"Monte Hills","Hills",-119.983333,50.466667,"ADOPTED"
26202,"Monte Lake","Lake",-119.833333,50.5,"ADOPTED"
26203,"Monte Lake","Community",-119.833333,50.533333,"ADOPTED"
26204,"Monte Lake Park","Provincial Park",-119.833333,50.5,"ADOPTED"
26205,"Monteith Bay","Bay",-127.283333,50.133333,"ADOPTED"
26206,"Monteith Creek","Creek",-122.05,56.483333,"ADOPTED"
26207,"Mount Monteith","Mount",-122.5,55.75,"ADOPTED"
26208,"Montevista Bay","Bay",-123.316667,49.416667,"ADOPTED"
26209,"Montezuma Creek","Creek",-117.05,49.916667,"ADOPTED"
26210,"Montezuma Hill","Hill",-118.616667,49.1,"ADOPTED"
26211,"Montezuma Ridge","Ridge",-118.616667,49.1,"RESCINDED"
26212,"Montgomery Bank","Bank",-124.916667,49.9,"ADOPTED"
26213,"Montgomery Creek","Creek",-121.75,53.116667,"ADOPTED"
26214,"Montgomery Creek","Creek",-128.016667,50.483333,"ADOPTED"
26215,"Montgomery Point","Point",-128.016667,50.466667,"ADOPTED"
26216,"Montgomery Ridge","Ridge",-120.925,49.288889,"ADOPTED"
26217,"Monticola Lake","Lake",-120.483333,51.55,"ADOPTED"
26218,"Montigny Creek","Creek",-121.166667,49.366667,"ADOPTED"
26219,"Montigny Creek","Creek",-120.2,51.4,"ADOPTED"
26220,"Montizambert Creek","Creek",-123.233333,49.416667,"ADOPTED"
26221,"Montney","Locality",-120.916667,56.45,"ADOPTED"
26222,"Montney Creek","Creek",-120.740278,56.281944,"ADOPTED"
26223,"Montreal Hill","Hill",-123.566667,48.35,"RESCINDED"
26224,"Montreul Hill","Hill",-123.566667,48.35,"ADOPTED"
26225,"Montrose","Village",-117.583333,49.083333,"ADOPTED"
26226,"Montrose Creek","Creek",-124.183333,50.616667,"ADOPTED"
26227,"Montrose Glacier","Glacier",-124.066667,50.75,"ADOPTED"
26228,"Montrose Peak","Peak",-124.033333,50.716667,"ADOPTED"
26229,"Montserrat Bay","Bay",-130.983333,52.1,"ADOPTED"
26230,"Monument Creek","Creek",-117.35,49.683333,"ADOPTED"
26231,"Monument Creek","Creek",-120.716667,49.033333,"ADOPTED"
26232,"Monument Peak","Peak",-116.433333,50.4,"ADOPTED"
26233,"Monument Peak","Peak",-129.45,55.166667,"ADOPTED"
26234,"Monument Rock","Rock",-131.35,52.466667,"ADOPTED"
26235,"Moodie Creek","Creek",-127.316667,58.95,"ADOPTED"
26236,"Moodie Lakes","Lakes",-127.616667,58.816667,"ADOPTED"
26237,"Mount Moodie","Mount",-124.216667,56.3,"ADOPTED"
26238,"Moody Banks","Banks",-128.916667,52.383333,"ADOPTED"
26239,"Moody Creek","Creek",-118.2,49.033333,"ADOPTED"
26240,"Moody Point","Point",-128.983333,53.533333,"ADOPTED"
26241,"Mount Moody","Mount",-132.05,52.733333,"ADOPTED"
26242,"Port Moody","Port",-122.866667,49.3,"ADOPTED"
26243,"Mook Peak","Peak",-126.866667,50.15,"ADOPTED"
26244,"Moolock Cove","Cove",-129.816667,53.45,"ADOPTED"
26245,"Mooluck Creek","Creek",-128.016667,55.7,"ADOPTED"
26246,"Moon Creek","Creek",-117.666667,50.3,"ADOPTED"
26247,"Moon Creek","Creek",-121.983333,50.783333,"ADOPTED"
26248,"Moon Lake","Lake",-134.633333,59.816667,"ADOPTED"
26249,"Moon Lake","Lake",-122.066667,50.75,"ADOPTED"
26250,"Valley of the Moon","Valley",-118.2,50.516667,"ADOPTED"
26251,"Moonbeam Creek","Creek",-119.133333,52.466667,"ADOPTED"
26252,"Moonbeam Lake","Lake",-119,52.416667,"ADOPTED"
26253,"Mooney Brook","Brook",-120.745833,56.472222,"ADOPTED"
26254,"Mooney Creek","Creek",-120.501389,51.461111,"ADOPTED"
26255,"Moonias Creek","Creek",-120.283333,54.216667,"ADOPTED"
26256,"Moonias Lake","Lake",-120.333333,54.116667,"ADOPTED"
26257,"Moonias Mountain","Mountain",-120.25,54.116667,"ADOPTED"
26258,"Moonias Pass","Pass",-120.3,54.116667,"ADOPTED"
26259,"Moonlight Creek","Creek",-120,56.183333,"ADOPTED"
26260,"Moonlight Lake","Lake",-128.716667,56.133333,"ADOPTED"
26261,"Moonlight Peak","Peak",-117.133333,49.8,"ADOPTED"
26262,"Moonlit Creek","Creek",-128.1,55.3,"ADOPTED"
26263,"Moonraker Peak","Peak",-117.233333,51.3,"ADOPTED"
26264,"Moons Lake","Lake",-122.383333,51.95,"RESCINDED"
26265,"Moor Lakes","Lakes",-116.316667,51.35,"ADOPTED"
26266,"Moore Bay","Bay",-126.533333,50.866667,"ADOPTED"
26267,"Moore Channel","Channel",-132.266667,52.95,"ADOPTED"
26268,"Moore Cove","Cove",-130.066667,54,"ADOPTED"
26269,"Moore Cove Creek","Creek",-130.068056,53.981944,"ADOPTED"
26270,"Moore Creek","Creek",-120.45,50.25,"ADOPTED"
26271,"Moore Creek","Creek",-114.833333,50.233333,"ADOPTED"
26272,"Moore Creek","Creek",-124.433333,52.566667,"ADOPTED"
26273,"Moore Creek","Creek",-129.083333,55.966667,"ADOPTED"
26274,"Moore Creek","Creek",-128.7,54,"ADOPTED"
26275,"Moore Falls","Waterfall",-121.141667,54.640278,"ADOPTED"
26276,"Moore Head","Head",-131.05,52.15,"ADOPTED"
26277,"Moore Hill","Hill",-123.666667,49,"ADOPTED"
26278,"Moore Island","Island",-130.516667,53.783333,"ADOPTED"
26279,"Moore Islands","Islands",-129.416667,52.666667,"ADOPTED"
26280,"Moore Lake","Lake",-128.066667,50.55,"ADOPTED"
26281,"Moore Lake","Lake",-122.2,51.15,"ADOPTED"
26282,"Moore Lake","Lake",-119.233333,50.016667,"ADOPTED"
26283,"Moore Lake","Lake",-129.516667,53.416667,"ADOPTED"
26284,"Moore Peak","Peak",-121.7,50.733333,"ADOPTED"
26285,"Moore Point","Point",-124.066667,49.616667,"ADOPTED"
26286,"Moore Point","Point",-130.416667,54.25,"ADOPTED"
26287,"Moore Point","Point",-126.633333,50.833333,"ADOPTED"
26288,"Moore Rock","Rock",-127.283333,50.9,"ADOPTED"
26289,"Moore Shoal","Shoal",-130.583333,54.366667,"ADOPTED"
26290,"Mount Moore","Mount",-124.416667,51.333333,"ADOPTED"
26291,"Mount Moore","Mount",-118.816667,49.883333,"ADOPTED"
26292,"Mount Moore","Mount",-126.833333,52.35,"ADOPTED"
26293,"Moores Creek","Creek",-116.633333,49.116667,"ADOPTED"
26294,"Moorhouse Creek","Creek",-121.65,52.433333,"ADOPTED"
26295,"Moorhouse Lake","Lake",-121.616667,52.466667,"ADOPTED"
26296,"Moorsam Bluff","Bluff",-123.983333,49.966667,"ADOPTED"
26297,"Moos Islet","Islet",-127.316667,49.966667,"ADOPTED"
26298,"Moose Bath Pond","Pond",-115.666667,50.9,"ADOPTED"
26299,"Moose Bay","Bay",-133.783333,59.3,"ADOPTED"
26300,"Moose Creek","Creek",-120.9,51.05,"ADOPTED"
26301,"Moose Creek","Creek",-116.35,51.066667,"ADOPTED"
26302,"Moose Creek","Creek",-121.2,55.333333,"ADOPTED"
26303,"Moose Creek","Creek",-129.533333,58.016667,"ADOPTED"
26304,"Moose Falls","Falls",-125.333333,50.05,"ADOPTED"
26305,"Moose Heights","Community",-122.5,53.083333,"ADOPTED"
26306,"Moose Heights Park","Provincial Park",-122.458333,53.091667,"RESCINDED"
26307,"Moose Lake","Lake",-115.533333,50.116667,"REINSTATED"
26308,"Moose Lake","Lake",-125.333333,53.083333,"ADOPTED"
26309,"Moose Lake","Lake",-121.216667,55.266667,"ADOPTED"
26310,"Moose Lake","Lake",-125.75,58.670833,"ADOPTED"
26311,"Moose Lake","Lake",-121.583333,51.633333,"ADOPTED"
26312,"Moose Lake","Lake",-129.366667,57.983333,"ADOPTED"
26313,"Moose Lake","Lake",-118.916667,52.95,"ADOPTED"
26314,"Moose Lake","Lake",-116.5,50.916667,"ADOPTED"
26315,"Moose Lake","Lake",-133.55,59.6,"ADOPTED"
26316,"Moose Lake","Lake",-120.366667,51.7,"ADOPTED"
26317,"Moose Lake","Lake",-127.233333,59.066667,"ADOPTED"
26318,"Moose Lakes","Lakes",-129.9,58.616667,"ADOPTED"
26319,"Moose Lick Creek","Creek",-122.85,57.25,"ADOPTED"
26320,"Moose Mountain","Mountain",-123.883333,51.05,"ADOPTED"
26321,"Moose Pass","Pass",-119.016667,53.233333,"ADOPTED"
26322,"Moose Pond","Pond",-128.433333,59.983333,"ADOPTED"
26323,"Moose River","River",-118.8,52.916667,"ADOPTED"
26324,"Moose Valley","Valley",-121.65,51.65,"ADOPTED"
26325,"Moose Valley","Valley",-126.7,56.783333,"ADOPTED"
26326,"Moose Valley Park","Provincial Park",-121.65,51.65,"ADOPTED"
26327,"Moosebar Creek","Creek",-122.166667,55.95,"ADOPTED"
26328,"Moosebar Island","Island",-122.133333,55.95,"RESCINDED"
26329,"Moosecall Lake","Lake",-122.1,55.933333,"ADOPTED"
26330,"Moosehead Lake","Lake",-120.333333,51.6,"ADOPTED"
26331,"Moosehorn Creek","Creek",-127.233333,57.383333,"ADOPTED"
26332,"Moosehorn Creek","Creek",-131.9,58.205556,"ADOPTED"
26333,"Moosehorn Lake","Lake",-127.216667,57.583333,"ADOPTED"
26334,"Moosehorn Lake","Lake",-132.116667,58.166667,"ADOPTED"
26335,"Mooseskin Creek","Creek",-127.35,54.466667,"ADOPTED"
26336,"Mooseskin Johnny Lake","Lake",-127.35,54.466667,"ADOPTED"
26337,"Moosetrap Creek","Creek",-133.854167,58.913889,"ADOPTED"
26338,"Moosevale Creek","Creek",-126.566667,56.666667,"ADOPTED"
26339,"Moosh IR 4","Indian Reserve",-121.566667,50.133333,"ADOPTED"
26340,"Moosmoos Creek","Creek",-124.583333,55.383333,"ADOPTED"
26341,"Moosmoos Meadows","Meadow",-124.466667,55.35,"ADOPTED"
26342,"Mooto Creek","Creek",-128.016667,52.65,"ADOPTED"
26343,"Mooto Lake","Lake",-127.983333,52.683333,"ADOPTED"
26344,"Mooyah Bay","Bay",-126.45,49.633333,"ADOPTED"
26345,"Mooyah Bay","Landing",-126.45,49.633333,"ADOPTED"
26346,"Mooyah IR 16","Indian Reserve",-126.45,49.633333,"ADOPTED"
26347,"Mooyah River","River",-126.45,49.633333,"ADOPTED"
26348,"Moraine Creek","Creek",-128.016667,54.416667,"ADOPTED"
26349,"Moraine Lake","Lake",-127.75,53.583333,"ADOPTED"
26350,"Moraine Pass","Pass",-122.316667,50.133333,"ADOPTED"
26351,"Moran","Railway Point",-121.85,50.916667,"ADOPTED"
26352,"Moran","Station",-121.3,50.466667,"RESCINDED"
26353,"Moran Creek","Creek",-118.133333,49,"ADOPTED"
26354,"Moran Lake","Lake",-125.016667,49.366667,"ADOPTED"
26355,"Morchuea Creek","Creek",-130.266667,57.9,"ADOPTED"
26356,"Morchuea Lake","Lake",-130.083333,57.983333,"ADOPTED"
26357,"Morden Colliery Historic Park","Provincial Historic Park",-123.866667,49.1,"ADOPTED"
26358,"Morden Creek","Creek",-119.5,50.166667,"ADOPTED"
26359,"More Creek","Creek",-130.35,57.033333,"ADOPTED"
26360,"More Creek","Creek",-116.916667,49.1,"ADOPTED"
26361,"Morehead Creek","Creek",-121.8,52.65,"ADOPTED"
26362,"Morehead Lake","Lake",-121.75,52.6,"ADOPTED"
26363,"Mount Morehead","Mount",-121.780556,52.583333,"ADOPTED"
26364,"Morehouse Bay","Bay",-128.1,52.266667,"ADOPTED"
26365,"Morehouse Passage","Passage",-127.883333,51.85,"ADOPTED"
26366,"Morehouse Rock","Rock",-129.1,52.766667,"ADOPTED"
26367,"Morepat Creek","Creek",-133.333333,58.7,"ADOPTED"
26368,"Moresby Camp","Landing",-132.033333,53.05,"ADOPTED"
26369,"Moresby Creek","Creek",-132.131944,52.936111,"ADOPTED"
26370,"Moresby Island","Island",-123.316667,48.716667,"ADOPTED"
26371,"Moresby Island","Island",-131.5,52.416667,"ADOPTED"
26372,"Moresby Islets","Islets",-132.35,52.966667,"ADOPTED"
26373,"Moresby Lake","Lake",-132.1,52.916667,"ADOPTED"
26374,"Moresby Passage","Passage",-123.35,48.716667,"ADOPTED"
